User_ID,Age,Gender,Region,Education_Level,Course_Interested,Preferred_Device,Ad_Channel,Interest_Score,Visit_Date,Signup_Status,Signup_Date,Course_Enrolled,Plan_Type,Enrollment_Date,Course_Completion_Status,Monthly_Fee,Referral_Count,Satisfaction_Score
USER01320,40,Female,Tier-1 City,Graduate,Data Science,Tablet,Instagram,43,2023-03-02,Yes,2023-03-05,No,,,,0,0,0
USER01321,53,Female,Tier-2 City,Graduate,Entrepreneurship,Desktop,Instagram,56,2024-04-27,Yes,2024-05-10,No,,,,0,0,0
USER01322,50,Other,Tier-1 City,Postgraduate,Finance,Desktop,LinkedIn,17,2024-08-27,No,,No,,,,0,0,0
USER01323,21,Male,Tier-1 City,Graduate,Entrepreneurship,Tablet,YouTube,21,2023-01-12,No,,No,,,,0,0,0
USER01324,34,Male,Tier-2 City,High School,Digital Marketing,Desktop,YouTube,45,2023-01-03,Yes,2023-01-03,No,,,,0,0,0
USER01325,29,Other,Rural Area,Diploma,Data Science,Tablet,YouTube,77,2024-06-01,Yes,2024-06-05,Yes,Elite,2024-06-05,In Progress,2499,1,10
USER01326,19,Other,Rural Area,High School,UI/UX Design,Tablet,YouTube,17,2023-04-18,No,,No,,,,0,0,0
USER01327,32,Male,Rural Area,Graduate,Data Science,Tablet,Instagram,98,2024-04-10,Yes,2024-04-17,Yes,Elite,2024-04-27,Dropped,2499,1,6
USER01328,19,Female,Rural Area,High School,Digital Marketing,Mobile,Google Search,38,2023-12-09,No,,No,,,,0,0,0
USER01329,39,Male,Tier-1 City,High School,Entrepreneurship,Tablet,YouTube,36,2024-02-06,No,,No,,,,0,0,0
USER01330,38,Male,Tier-1 City,Graduate,UI/UX Design,Mobile,YouTube,71,2023-08-13,Yes,2023-08-17,Yes,Elite,2023-08-26,Dropped,2499,1,7
USER01331,54,Other,Rural Area,Diploma,Entrepreneurship,Mobile,Google Search,22,2024-03-15,No,,No,,,,0,0,0
USER01332,24,Male,Rural Area,Postgraduate,Entrepreneurship,Mobile,YouTube,90,2024-06-19,Yes,2024-07-01,Yes,Basic,2024-07-09,In Progress,999,0,6
USER01333,47,Female,Tier-1 City,Diploma,Data Science,Desktop,YouTube,73,2024-03-03,Yes,2024-03-09,Yes,Pro,2024-03-11,Completed,1799,0,6
USER01334,32,Other,Rural Area,Postgraduate,Finance,Tablet,Google Search,32,2023-07-06,No,,No,,,,0,0,0
USER01335,18,Other,Tier-2 City,Postgraduate,Digital Marketing,Desktop,YouTube,69,2023-01-27,Yes,2023-02-07,Yes,Basic,2023-02-12,In Progress,999,1,8
USER01336,39,Female,Rural Area,Diploma,Data Science,Desktop,Google Search,79,2023-05-22,Yes,2023-06-04,Yes,Elite,2023-06-11,In Progress,2499,0,6
USER01337,21,Female,Tier-2 City,Diploma,Data Science,Desktop,LinkedIn,81,2024-08-25,Yes,2024-09-03,Yes,Elite,2024-09-12,Completed,2499,1,9
USER01338,43,Female,Rural Area,Postgraduate,Data Science,Mobile,YouTube,42,2023-08-10,Yes,2023-08-19,No,,,,0,0,0
USER01339,43,Female,Tier-2 City,Diploma,Data Science,Desktop,Instagram,15,2023-10-08,No,,No,,,,0,0,0
USER01340,43,Other,Tier-2 City,Postgraduate,Finance,Mobile,Instagram,75,2024-03-30,Yes,2024-04-06,Yes,Basic,2024-04-15,In Progress,999,1,8
USER01341,31,Male,Tier-2 City,Postgraduate,Finance,Mobile,LinkedIn,6,2024-03-18,No,,No,,,,0,0,0
USER01342,23,Male,Tier-1 City,Diploma,Data Science,Tablet,Google Search,45,2024-02-22,Yes,2024-03-05,No,,,,0,0,0
USER01343,49,Male,Tier-2 City,Diploma,Digital Marketing,Mobile,YouTube,51,2024-06-22,Yes,2024-07-01,No,,,,0,0,0
USER01344,18,Other,Rural Area,Graduate,Entrepreneurship,Desktop,Facebook,84,2024-11-05,Yes,2024-11-12,Yes,Pro,2024-11-12,Dropped,1799,0,7
USER01345,49,Male,Rural Area,Postgraduate,Data Science,Mobile,Facebook,93,2023-11-06,Yes,2023-11-12,Yes,Basic,2023-11-15,Completed,999,2,9
USER01346,19,Male,Tier-1 City,Graduate,Entrepreneurship,Tablet,Instagram,86,2024-06-23,Yes,2024-06-23,Yes,Elite,2024-06-23,Completed,2499,1,6
USER01347,19,Other,Tier-2 City,Graduate,UI/UX Design,Mobile,LinkedIn,97,2024-05-04,Yes,2024-05-19,Yes,Elite,2024-05-21,Completed,2499,3,8
USER01348,22,Other,Tier-2 City,Graduate,UI/UX Design,Tablet,Facebook,75,2024-02-28,Yes,2024-03-02,Yes,Pro,2024-03-09,Dropped,1799,0,8
USER01349,20,Male,Tier-2 City,Diploma,Digital Marketing,Desktop,Google Search,73,2024-06-16,Yes,2024-06-19,Yes,Elite,2024-06-19,In Progress,2499,0,8
USER01350,18,Female,Tier-1 City,Postgraduate,Finance,Mobile,YouTube,62,2023-10-27,Yes,2023-11-04,Yes,Basic,2023-11-11,Completed,999,1,8
USER01351,21,Male,Tier-1 City,High School,Digital Marketing,Mobile,Instagram,99,2023-07-10,Yes,2023-07-21,Yes,Pro,2023-07-22,Completed,1799,0,9
USER01352,28,Female,Tier-1 City,High School,UI/UX Design,Tablet,LinkedIn,42,2024-04-28,Yes,2024-05-07,No,,,,0,0,0
USER01353,24,Female,Tier-2 City,Postgraduate,Finance,Desktop,LinkedIn,11,2024-10-08,No,,No,,,,0,0,0
USER01354,17,Male,Rural Area,Graduate,Digital Marketing,Desktop,Instagram,81,2024-12-31,Yes,2025-01-12,Yes,Elite,2025-01-18,Completed,2499,2,10
USER01355,36,Male,Tier-1 City,Diploma,Entrepreneurship,Mobile,Instagram,5,2024-02-15,No,,No,,,,0,0,0
USER01356,53,Other,Tier-2 City,High School,Entrepreneurship,Tablet,LinkedIn,39,2023-12-16,No,,No,,,,0,0,0
USER01357,33,Male,Rural Area,Postgraduate,Finance,Desktop,Google Search,72,2023-01-03,Yes,2023-01-08,Yes,Pro,2023-01-11,In Progress,1799,0,6
USER01358,30,Female,Tier-2 City,Postgraduate,Data Science,Mobile,Facebook,31,2024-07-26,No,,No,,,,0,0,0
USER01359,38,Female,Tier-2 City,Diploma,Finance,Desktop,LinkedIn,65,2023-03-14,Yes,2023-03-22,Yes,Basic,2023-03-26,Completed,999,0,9
USER01360,50,Female,Tier-2 City,Graduate,Finance,Desktop,LinkedIn,99,2023-07-27,Yes,2023-07-28,Yes,Basic,2023-08-06,Dropped,999,2,9
USER01361,23,Male,Rural Area,Graduate,Data Science,Tablet,LinkedIn,8,2023-03-27,No,,No,,,,0,0,0
USER01362,16,Female,Tier-2 City,Postgraduate,Data Science,Desktop,YouTube,65,2023-11-17,Yes,2023-11-29,Yes,Basic,2023-12-05,Completed,999,1,10
USER01363,22,Female,Tier-1 City,Diploma,UI/UX Design,Mobile,LinkedIn,25,2024-01-26,No,,No,,,,0,0,0
USER01364,23,Male,Tier-2 City,Graduate,Finance,Desktop,LinkedIn,37,2023-02-28,No,,No,,,,0,0,0
USER01365,28,Female,Tier-2 City,Postgraduate,Entrepreneurship,Tablet,Facebook,74,2023-07-10,Yes,2023-07-20,Yes,Elite,2023-07-21,Completed,2499,0,6
USER01366,44,Male,Rural Area,High School,Data Science,Tablet,YouTube,36,2023-03-27,No,,No,,,,0,0,0
USER01367,18,Female,Tier-1 City,High School,Finance,Desktop,YouTube,20,2024-06-09,No,,No,,,,0,0,0
USER01368,30,Male,Rural Area,Postgraduate,UI/UX Design,Tablet,YouTube,66,2024-01-10,Yes,2024-01-18,Yes,Basic,2024-01-21,Dropped,999,1,8
USER01369,18,Female,Rural Area,High School,Data Science,Desktop,Facebook,90,2023-10-23,Yes,2023-10-24,Yes,Elite,2023-10-29,Dropped,2499,1,10
USER01370,40,Female,Tier-1 City,Postgraduate,UI/UX Design,Tablet,Instagram,18,2023-02-13,No,,No,,,,0,0,0
USER01371,31,Other,Rural Area,High School,Digital Marketing,Desktop,LinkedIn,14,2024-08-16,No,,No,,,,0,0,0
USER01372,43,Female,Rural Area,Graduate,UI/UX Design,Mobile,Facebook,39,2024-06-20,No,,No,,,,0,0,0
USER01373,40,Other,Tier-2 City,Diploma,Data Science,Desktop,YouTube,9,2024-07-21,No,,No,,,,0,0,0
USER01374,51,Other,Rural Area,Postgraduate,Entrepreneurship,Mobile,YouTube,69,2023-08-10,Yes,2023-08-11,Yes,Basic,2023-08-18,Completed,999,2,9
USER01375,44,Male,Tier-1 City,Postgraduate,UI/UX Design,Mobile,Facebook,17,2024-06-04,No,,No,,,,0,0,0
USER01376,38,Other,Tier-2 City,Graduate,UI/UX Design,Tablet,YouTube,69,2023-01-19,Yes,2023-01-23,Yes,Basic,2023-01-31,Dropped,999,2,10
USER01377,20,Female,Tier-2 City,Postgraduate,Data Science,Mobile,Instagram,15,2023-10-04,No,,No,,,,0,0,0
USER01378,54,Other,Rural Area,High School,Data Science,Tablet,YouTube,15,2023-03-03,No,,No,,,,0,0,0
USER01379,24,Other,Tier-1 City,Graduate,Data Science,Mobile,YouTube,82,2023-05-24,Yes,2023-06-06,Yes,Pro,2023-06-10,Completed,1799,1,8
USER01380,35,Female,Tier-1 City,Diploma,Finance,Mobile,Google Search,74,2023-05-25,Yes,2023-05-25,Yes,Basic,2023-06-03,Completed,999,0,8
USER01381,18,Other,Tier-2 City,Postgraduate,Entrepreneurship,Mobile,LinkedIn,59,2024-02-12,Yes,2024-02-22,No,,,,0,0,0
USER01382,41,Female,Rural Area,High School,Digital Marketing,Mobile,LinkedIn,89,2024-10-01,Yes,2024-10-13,Yes,Basic,2024-10-15,Completed,999,1,9
USER01383,47,Male,Tier-1 City,Postgraduate,UI/UX Design,Tablet,Facebook,64,2023-02-25,Yes,2023-02-26,Yes,Pro,2023-03-05,In Progress,1799,2,10
USER01384,53,Female,Rural Area,Diploma,Entrepreneurship,Tablet,Google Search,83,2024-08-01,Yes,2024-08-11,Yes,Basic,2024-08-12,Completed,999,1,10
USER01385,41,Male,Tier-1 City,Graduate,UI/UX Design,Mobile,Instagram,70,2023-10-17,Yes,2023-10-26,Yes,Basic,2023-10-31,In Progress,999,0,7
USER01386,39,Female,Tier-1 City,Postgraduate,Digital Marketing,Tablet,YouTube,25,2023-06-21,No,,No,,,,0,0,0
USER01387,38,Other,Tier-2 City,Postgraduate,Entrepreneurship,Tablet,Facebook,81,2024-04-22,Yes,2024-05-06,Yes,Basic,2024-05-10,Completed,999,1,6
USER01388,38,Other,Tier-2 City,Postgraduate,UI/UX Design,Mobile,Instagram,17,2024-09-12,No,,No,,,,0,0,0
USER01389,32,Male,Tier-2 City,Diploma,Finance,Mobile,YouTube,97,2024-04-11,Yes,2024-04-12,Yes,Elite,2024-04-14,Completed,2499,0,10
USER01390,23,Other,Rural Area,High School,Data Science,Mobile,Facebook,40,2023-09-08,No,,No,,,,0,0,0
USER01391,23,Other,Tier-1 City,Graduate,UI/UX Design,Tablet,Instagram,11,2023-10-09,No,,No,,,,0,0,0
USER01392,34,Male,Tier-2 City,Graduate,Digital Marketing,Desktop,Google Search,92,2023-07-08,Yes,2023-07-20,Yes,Pro,2023-07-20,Completed,1799,3,6
USER01393,47,Male,Tier-2 City,High School,Data Science,Tablet,Instagram,58,2024-05-22,Yes,2024-06-06,No,,,,0,0,0
USER01394,22,Other,Tier-2 City,Graduate,UI/UX Design,Mobile,Instagram,56,2024-01-05,Yes,2024-01-14,No,,,,0,0,0
USER01395,44,Other,Rural Area,Postgraduate,Finance,Tablet,LinkedIn,10,2023-12-21,No,,No,,,,0,0,0
USER01396,30,Female,Tier-1 City,Graduate,UI/UX Design,Tablet,Google Search,42,2023-01-08,Yes,2023-01-09,No,,,,0,0,0
USER01397,19,Female,Tier-1 City,Postgraduate,Digital Marketing,Mobile,Instagram,74,2024-05-25,Yes,2024-06-03,Yes,Basic,2024-06-07,Completed,999,1,10
USER01398,20,Other,Tier-1 City,High School,Digital Marketing,Mobile,Instagram,16,2024-03-10,No,,No,,,,0,0,0
USER01399,53,Male,Tier-1 City,Graduate,UI/UX Design,Tablet,Facebook,42,2024-11-17,Yes,2024-11-28,No,,,,0,0,0
USER01400,49,Male,Tier-1 City,Postgraduate,Data Science,Tablet,Facebook,65,2023-04-29,Yes,2023-05-07,Yes,Pro,2023-05-08,In Progress,1799,1,9
USER01401,30,Other,Tier-2 City,Graduate,Digital Marketing,Mobile,Google Search,70,2023-09-18,Yes,2023-09-25,Yes,Elite,2023-09-26,Completed,2499,0,8
USER01402,45,Female,Rural Area,Postgraduate,Finance,Mobile,Instagram,13,2023-12-19,No,,No,,,,0,0,0
USER01403,33,Other,Tier-1 City,Postgraduate,Digital Marketing,Mobile,Instagram,28,2023-05-01,No,,No,,,,0,0,0
USER01404,34,Other,Tier-2 City,Postgraduate,Data Science,Tablet,LinkedIn,35,2023-10-07,No,,No,,,,0,0,0
USER01405,30,Other,Tier-2 City,Graduate,Entrepreneurship,Mobile,Google Search,98,2024-01-25,Yes,2024-01-30,Yes,Basic,2024-02-01,Completed,999,0,7
USER01406,45,Male,Tier-2 City,Postgraduate,UI/UX Design,Tablet,LinkedIn,30,2023-11-09,No,,No,,,,0,0,0
USER01407,44,Male,Rural Area,Graduate,UI/UX Design,Tablet,YouTube,88,2023-03-26,Yes,2023-04-03,Yes,Basic,2023-04-07,Completed,999,2,8
USER01408,33,Female,Rural Area,Postgraduate,Data Science,Desktop,YouTube,87,2024-01-31,Yes,2024-01-31,Yes,Basic,2024-02-03,Dropped,999,1,10
USER01409,36,Female,Tier-2 City,High School,Finance,Desktop,LinkedIn,54,2024-04-21,Yes,2024-05-02,No,,,,0,0,0
USER01410,42,Male,Rural Area,High School,Entrepreneurship,Desktop,Instagram,24,2023-01-30,No,,No,,,,0,0,0
USER01411,20,Other,Tier-1 City,Postgraduate,Data Science,Mobile,Instagram,19,2024-01-05,No,,No,,,,0,0,0
USER01412,54,Female,Tier-2 City,High School,Data Science,Tablet,LinkedIn,71,2023-06-01,Yes,2023-06-06,Yes,Pro,2023-06-13,In Progress,1799,2,6
USER01413,28,Female,Tier-1 City,Postgraduate,Data Science,Desktop,Instagram,27,2023-12-11,No,,No,,,,0,0,0
USER01414,45,Other,Tier-1 City,Postgraduate,UI/UX Design,Mobile,YouTube,2,2024-01-26,No,,No,,,,0,0,0
USER01415,36,Other,Tier-2 City,High School,Entrepreneurship,Mobile,Instagram,49,2023-04-07,Yes,2023-04-12,No,,,,0,0,0
USER01416,29,Male,Rural Area,Postgraduate,Entrepreneurship,Mobile,LinkedIn,83,2024-01-31,Yes,2024-02-03,Yes,Basic,2024-02-09,Completed,999,1,7
USER01417,39,Male,Tier-2 City,Postgraduate,UI/UX Design,Desktop,Facebook,29,2023-03-11,No,,No,,,,0,0,0
USER01418,54,Male,Rural Area,High School,Finance,Mobile,Facebook,60,2024-04-10,Yes,2024-04-11,No,,,,0,0,0
USER01419,28,Other,Tier-2 City,Postgraduate,Digital Marketing,Tablet,Facebook,48,2023-09-16,Yes,2023-09-22,No,,,,0,0,0
USER01420,32,Other,Rural Area,High School,Finance,Desktop,Instagram,21,2023-12-05,No,,No,,,,0,0,0
USER01421,47,Other,Rural Area,Postgraduate,Digital Marketing,Mobile,Facebook,45,2024-08-15,Yes,2024-08-29,No,,,,0,0,0
USER01422,43,Male,Tier-2 City,Diploma,Digital Marketing,Desktop,LinkedIn,23,2023-11-26,No,,No,,,,0,0,0
USER01423,42,Male,Tier-2 City,High School,Digital Marketing,Tablet,LinkedIn,84,2023-05-22,Yes,2023-05-24,Yes,Basic,2023-05-31,Dropped,999,0,10
USER01424,26,Female,Tier-2 City,Graduate,Entrepreneurship,Desktop,Facebook,90,2024-07-24,Yes,2024-07-31,Yes,Elite,2024-07-31,Dropped,2499,1,7
USER01425,40,Male,Tier-1 City,Postgraduate,Data Science,Tablet,Facebook,83,2023-05-21,Yes,2023-05-24,Yes,Basic,2023-05-25,Completed,999,2,9
USER01426,52,Other,Tier-2 City,Postgraduate,Data Science,Desktop,Facebook,18,2024-08-05,No,,No,,,,0,0,0
USER01427,19,Other,Tier-2 City,Diploma,Digital Marketing,Mobile,Google Search,7,2023-09-06,No,,No,,,,0,0,0
USER01428,46,Other,Tier-2 City,Graduate,Finance,Mobile,Google Search,27,2024-07-23,No,,No,,,,0,0,0
USER01429,22,Other,Tier-2 City,Graduate,Digital Marketing,Tablet,Google Search,65,2024-07-30,Yes,2024-08-01,Yes,Elite,2024-08-01,In Progress,2499,0,6
USER01430,36,Male,Rural Area,High School,Finance,Mobile,Instagram,34,2023-09-30,No,,No,,,,0,0,0
USER01431,44,Other,Tier-1 City,Postgraduate,Digital Marketing,Mobile,Facebook,39,2023-04-08,No,,No,,,,0,0,0
USER01432,22,Male,Tier-2 City,Diploma,Data Science,Mobile,Facebook,81,2023-04-27,Yes,2023-05-04,Yes,Pro,2023-05-08,Completed,1799,1,9
USER01433,18,Female,Rural Area,High School,Data Science,Desktop,YouTube,86,2024-12-14,Yes,2024-12-15,Yes,Basic,2024-12-21,Completed,999,3,6
USER01434,32,Male,Tier-1 City,High School,Digital Marketing,Tablet,YouTube,45,2024-04-08,Yes,2024-04-18,No,,,,0,0,0
USER01435,35,Female,Tier-2 City,Graduate,Digital Marketing,Tablet,YouTube,8,2023-09-29,No,,No,,,,0,0,0
USER01436,37,Female,Tier-1 City,High School,Finance,Desktop,Instagram,84,2024-03-28,Yes,2024-03-31,Yes,Basic,2024-04-09,Completed,999,2,7
USER01437,20,Male,Rural Area,Graduate,Finance,Mobile,Facebook,54,2023-03-23,Yes,2023-03-26,No,,,,0,0,0
USER01438,29,Other,Tier-1 City,Postgraduate,UI/UX Design,Tablet,Instagram,93,2023-09-01,Yes,2023-09-10,Yes,Basic,2023-09-16,In Progress,999,0,6
USER01439,34,Male,Rural Area,Diploma,Finance,Tablet,Facebook,0,2024-06-02,No,,No,,,,0,0,0
USER01440,38,Female,Tier-2 City,Postgraduate,Entrepreneurship,Desktop,Google Search,64,2023-11-10,Yes,2023-11-16,Yes,Elite,2023-11-17,Completed,2499,1,10
USER01441,53,Other,Tier-2 City,Postgraduate,Data Science,Mobile,YouTube,71,2023-01-13,Yes,2023-01-19,Yes,Basic,2023-01-24,Completed,999,0,9
USER01442,54,Male,Tier-2 City,Diploma,Digital Marketing,Tablet,YouTube,32,2024-09-30,No,,No,,,,0,0,0
USER01443,43,Other,Rural Area,Postgraduate,Entrepreneurship,Desktop,Facebook,1,2024-01-22,No,,No,,,,0,0,0
USER01444,28,Other,Tier-2 City,Diploma,UI/UX Design,Desktop,Facebook,23,2023-05-25,No,,No,,,,0,0,0
USER01445,32,Male,Tier-1 City,Postgraduate,Entrepreneurship,Desktop,YouTube,44,2023-12-12,Yes,2023-12-18,No,,,,0,0,0
USER01446,33,Female,Rural Area,Diploma,Entrepreneurship,Mobile,Facebook,54,2024-06-28,Yes,2024-07-01,No,,,,0,0,0
USER01447,51,Male,Tier-2 City,Postgraduate,Entrepreneurship,Tablet,Google Search,37,2024-03-09,No,,No,,,,0,0,0
USER01448,32,Other,Rural Area,Postgraduate,UI/UX Design,Tablet,Facebook,95,2023-08-06,Yes,2023-08-17,Yes,Elite,2023-08-22,Completed,2499,0,9
USER01449,46,Other,Rural Area,Postgraduate,Data Science,Desktop,Facebook,53,2024-02-02,Yes,2024-02-11,No,,,,0,0,0
USER01450,18,Other,Rural Area,Postgraduate,Digital Marketing,Desktop,Google Search,27,2024-02-18,No,,No,,,,0,0,0
USER01451,54,Female,Tier-2 City,Graduate,Entrepreneurship,Tablet,LinkedIn,47,2023-03-23,Yes,2023-03-23,No,,,,0,0,0
USER01452,46,Female,Tier-2 City,High School,Entrepreneurship,Mobile,LinkedIn,43,2024-05-08,Yes,2024-05-16,No,,,,0,0,0
USER01453,37,Male,Tier-1 City,Postgraduate,Finance,Tablet,Facebook,54,2023-11-24,Yes,2023-11-27,No,,,,0,0,0
USER01454,43,Female,Tier-2 City,High School,Entrepreneurship,Tablet,YouTube,76,2024-07-21,Yes,2024-07-30,Yes,Pro,2024-08-07,Completed,1799,2,7
USER01455,50,Other,Rural Area,High School,Finance,Tablet,YouTube,37,2024-06-09,No,,No,,,,0,0,0
USER01456,27,Female,Tier-1 City,Diploma,UI/UX Design,Mobile,LinkedIn,8,2024-03-28,No,,No,,,,0,0,0
USER01457,18,Female,Rural Area,Diploma,Entrepreneurship,Mobile,YouTube,39,2024-05-28,No,,No,,,,0,0,0
USER01458,34,Male,Rural Area,Postgraduate,Finance,Desktop,LinkedIn,19,2023-03-28,No,,No,,,,0,0,0
USER01459,18,Female,Tier-2 City,Diploma,UI/UX Design,Mobile,Facebook,98,2023-12-12,Yes,2023-12-27,Yes,Pro,2024-01-02,Completed,1799,1,8
USER01460,34,Other,Rural Area,Postgraduate,UI/UX Design,Mobile,YouTube,0,2023-01-14,No,,No,,,,0,0,0
USER01461,39,Male,Tier-1 City,High School,Finance,Desktop,YouTube,54,2024-06-21,Yes,2024-06-24,No,,,,0,0,0
USER01462,50,Male,Tier-2 City,Diploma,Entrepreneurship,Desktop,Google Search,63,2023-08-03,Yes,2023-08-04,Yes,Basic,2023-08-09,Completed,999,2,7
USER01463,29,Female,Rural Area,Diploma,Digital Marketing,Tablet,Instagram,36,2023-10-25,No,,No,,,,0,0,0
USER01464,41,Male,Tier-2 City,Graduate,Finance,Tablet,Facebook,67,2024-04-13,Yes,2024-04-20,Yes,Elite,2024-04-24,Dropped,2499,2,10
USER01465,53,Male,Tier-1 City,Graduate,Data Science,Tablet,YouTube,21,2024-08-04,No,,No,,,,0,0,0
USER01466,49,Female,Tier-1 City,Graduate,Finance,Desktop,Google Search,99,2024-09-19,Yes,2024-10-02,Yes,Basic,2024-10-06,Dropped,999,1,7
USER01467,31,Female,Tier-1 City,Diploma,Digital Marketing,Tablet,YouTube,54,2024-08-07,Yes,2024-08-14,No,,,,0,0,0
USER01468,49,Male,Tier-2 City,Diploma,Entrepreneurship,Mobile,YouTube,47,2023-09-16,Yes,2023-09-23,No,,,,0,0,0
USER01469,20,Other,Tier-1 City,High School,Entrepreneurship,Mobile,LinkedIn,43,2023-07-06,Yes,2023-07-19,No,,,,0,0,0
USER01470,32,Female,Rural Area,Diploma,Data Science,Tablet,YouTube,74,2023-09-06,Yes,2023-09-15,Yes,Pro,2023-09-21,Completed,1799,2,10
USER01471,25,Other,Tier-2 City,Postgraduate,UI/UX Design,Desktop,YouTube,50,2024-03-31,Yes,2024-04-12,No,,,,0,0,0
USER01472,22,Male,Tier-1 City,Postgraduate,UI/UX Design,Tablet,YouTube,83,2023-08-29,Yes,2023-08-30,Yes,Basic,2023-09-02,Dropped,999,1,8
USER01473,17,Male,Tier-1 City,Postgraduate,UI/UX Design,Mobile,Instagram,37,2023-03-04,No,,No,,,,0,0,0
USER01474,54,Male,Tier-2 City,Graduate,Digital Marketing,Mobile,Google Search,72,2023-06-12,Yes,2023-06-14,Yes,Pro,2023-06-16,Completed,1799,2,8
USER01475,37,Other,Rural Area,High School,Finance,Tablet,LinkedIn,16,2023-09-28,No,,No,,,,0,0,0
USER01476,31,Other,Rural Area,Graduate,UI/UX Design,Tablet,LinkedIn,14,2024-04-29,No,,No,,,,0,0,0
USER01477,35,Male,Tier-2 City,High School,Entrepreneurship,Tablet,Facebook,77,2024-03-31,Yes,2024-03-31,Yes,Elite,2024-04-03,Completed,2499,1,7
USER01478,25,Male,Tier-2 City,High School,Digital Marketing,Mobile,Facebook,68,2024-12-26,Yes,2024-12-31,Yes,Basic,2025-01-04,In Progress,999,0,7
USER01479,48,Other,Tier-2 City,Graduate,Data Science,Tablet,Google Search,72,2023-11-09,Yes,2023-11-15,Yes,Elite,2023-11-25,Dropped,2499,1,6
USER01480,44,Male,Rural Area,High School,Finance,Tablet,YouTube,76,2023-04-12,Yes,2023-04-25,Yes,Elite,2023-05-02,Dropped,2499,1,8
USER01481,41,Other,Tier-2 City,Graduate,UI/UX Design,Mobile,LinkedIn,77,2023-01-20,Yes,2023-01-20,Yes,Basic,2023-01-27,Completed,999,0,9
USER01482,31,Other,Tier-2 City,Graduate,Data Science,Mobile,Google Search,85,2023-01-03,Yes,2023-01-09,Yes,Pro,2023-01-17,Completed,1799,2,6
USER01483,34,Other,Rural Area,High School,Entrepreneurship,Desktop,LinkedIn,83,2023-01-02,Yes,2023-01-08,Yes,Pro,2023-01-10,Completed,1799,0,10
USER01484,20,Other,Tier-1 City,Diploma,Finance,Tablet,Google Search,87,2024-10-12,Yes,2024-10-15,Yes,Basic,2024-10-25,In Progress,999,2,9
USER01485,27,Other,Tier-1 City,High School,Entrepreneurship,Tablet,Instagram,84,2023-01-26,Yes,2023-01-27,Yes,Elite,2023-02-01,Completed,2499,2,9
USER01486,16,Male,Tier-2 City,Graduate,Data Science,Tablet,Instagram,88,2024-01-04,Yes,2024-01-19,Yes,Elite,2024-01-27,Completed,2499,2,10
USER01487,19,Female,Tier-2 City,High School,Finance,Mobile,Google Search,83,2023-07-14,Yes,2023-07-28,Yes,Pro,2023-07-28,Dropped,1799,0,8
USER01488,41,Male,Rural Area,Postgraduate,Digital Marketing,Mobile,Facebook,7,2023-01-17,No,,No,,,,0,0,0
USER01489,29,Male,Tier-2 City,Postgraduate,Entrepreneurship,Desktop,Instagram,99,2023-12-23,Yes,2024-01-01,Yes,Basic,2024-01-02,In Progress,999,3,9
USER01490,25,Male,Tier-1 City,Diploma,Data Science,Desktop,Google Search,26,2023-04-26,No,,No,,,,0,0,0
USER01491,33,Female,Tier-2 City,Postgraduate,Digital Marketing,Mobile,YouTube,56,2023-11-17,Yes,2023-12-02,No,,,,0,0,0
USER01492,43,Other,Tier-2 City,Postgraduate,Data Science,Desktop,Google Search,32,2024-03-16,No,,No,,,,0,0,0
USER01493,31,Other,Tier-2 City,Diploma,Entrepreneurship,Tablet,Facebook,35,2024-03-23,No,,No,,,,0,0,0
USER01494,52,Female,Rural Area,Graduate,Data Science,Tablet,LinkedIn,59,2024-12-14,Yes,2024-12-28,No,,,,0,0,0
USER01495,45,Female,Rural Area,Diploma,Digital Marketing,Tablet,Facebook,37,2023-01-15,No,,No,,,,0,0,0
USER01496,39,Female,Tier-2 City,High School,Entrepreneurship,Mobile,Instagram,2,2023-10-14,No,,No,,,,0,0,0
USER01497,33,Female,Rural Area,Diploma,Finance,Desktop,Instagram,67,2023-03-13,Yes,2023-03-18,Yes,Basic,2023-03-23,Completed,999,3,6
USER01498,39,Male,Rural Area,High School,UI/UX Design,Desktop,Google Search,72,2023-04-23,Yes,2023-04-29,Yes,Basic,2023-05-03,Completed,999,2,9
USER01499,46,Male,Tier-2 City,High School,Entrepreneurship,Desktop,Google Search,63,2024-07-08,Yes,2024-07-11,Yes,Pro,2024-07-20,In Progress,1799,1,10
USER01500,48,Other,Rural Area,Postgraduate,Finance,Tablet,LinkedIn,100,2024-08-02,Yes,2024-08-12,Yes,Pro,2024-08-13,Dropped,1799,0,9
